image_name,keypoint_0_x,keypoint_1_x,keypoint_2_x,keypoint_3_x,keypoint_4_x,keypoint_5_x,keypoint_6_x,keypoint_7_x,keypoint_8_x,keypoint_9_x,keypoint_10_x,keypoint_11_x,keypoint_12_x,keypoint_13_x,keypoint_14_x,keypoint_15_x,keypoint_16_x,keypoint_17_x,keypoint_18_x,keypoint_19_x,keypoint_20_x,keypoint_21_x,keypoint_22_x,keypoint_23_x,keypoint_24_x,keypoint_25_x,keypoint_26_x,keypoint_27_x,keypoint_28_x,keypoint_29_x,keypoint_30_x,keypoint_31_x,keypoint_32_x,keypoint_0_y,keypoint_1_y,keypoint_2_y,keypoint_3_y,keypoint_4_y,keypoint_5_y,keypoint_6_y,keypoint_7_y,keypoint_8_y,keypoint_9_y,keypoint_10_y,keypoint_11_y,keypoint_12_y,keypoint_13_y,keypoint_14_y,keypoint_15_y,keypoint_16_y,keypoint_17_y,keypoint_18_y,keypoint_19_y,keypoint_20_y,keypoint_21_y,keypoint_22_y,keypoint_23_y,keypoint_24_y,keypoint_25_y,keypoint_26_y,keypoint_27_y,keypoint_28_y,keypoint_29_y,keypoint_30_y,keypoint_31_y,keypoint_32_y,keypoint_0_z,keypoint_1_z,keypoint_2_z,keypoint_3_z,keypoint_4_z,keypoint_5_z,keypoint_6_z,keypoint_7_z,keypoint_8_z,keypoint_9_z,keypoint_10_z,keypoint_11_z,keypoint_12_z,keypoint_13_z,keypoint_14_z,keypoint_15_z,keypoint_16_z,keypoint_17_z,keypoint_18_z,keypoint_19_z,keypoint_20_z,keypoint_21_z,keypoint_22_z,keypoint_23_z,keypoint_24_z,keypoint_25_z,keypoint_26_z,keypoint_27_z,keypoint_28_z,keypoint_29_z,keypoint_30_z,keypoint_31_z,keypoint_32_z
shoulder press_1000001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shoulder press_1000011.jpg,0.5275818705558777,0.28305214643478394,-0.39646872878074646,0.5483856201171875,0.2530214786529541,-0.378813236951828,0.5587595105171204,0.25341707468032837,-0.37860679626464844,0.5682691931724548,0.25461190938949585,-0.37849149107933044,0.5237235426902771,0.25368696451187134,-0.35247671604156494,0.5182304382324219,0.2537570595741272,-0.35254961252212524,0.5132505893707275,0.2540593147277832,-0.35275861620903015,0.5855290293693542,0.2719765901565552,-0.23509462177753448,0.5196207761764526,0.2677984833717346,-0.10935148596763611,0.547265887260437,0.3170396685600281,-0.34438827633857727,0.5189401507377625,0.31530070304870605,-0.30889126658439636,0.6562374234199524,0.4695431888103485,-0.1877967268228531,0.44579964876174927,0.4886978268623352,0.006641008425503969,0.7241383194923401,0.6725736856460571,-0.5371710658073425,0.38269272446632385,0.7361770868301392,-0.25341111421585083,0.6942545175552368,0.4819221794605255,-0.9045252203941345,0.3649841248989105,0.5004559755325317,-0.6964514851570129,0.6979897022247314,0.44502532482147217,-0.9613028168678284,0.3598684072494507,0.4632747173309326,-0.7533534169197083,0.6914811730384827,0.4190373420715332,-0.9023414850234985,0.36925703287124634,0.44841110706329346,-0.7235516905784607,0.6887122988700867,0.44278818368911743,-0.8896325826644897,0.3724871873855591,0.46118757128715515,-0.6966572403907776,0.5983633399009705,0.928068995475769,-0.06799312680959702,0.4703725278377533,0.9232670068740845,0.069398432970047,0.5748813152313232,1.224792242050171,0.011282957158982754,0.4473595917224884,1.219268560409546,0.28244540095329285,0.5574620962142944,1.487317442893982,0.35025909543037415,0.4339762032032013,1.4764882326126099,0.6106637716293335,0.5637444853782654,1.5344301462173462,0.37130820751190186,0.43303149938583374,1.5186845064163208,0.6380661725997925,0.5239406228065491,1.5788862705230713,0.1323387622833252,0.4286241829395294,1.580867886543274,0.39668843150138855
shoulder press_1000021.jpg,0.5269819498062134,0.3464033007621765,-0.33300715684890747,0.5479384064674377,0.31824228167533875,-0.3032160699367523,0.5582868456840515,0.3186691403388977,-0.3030757009983063,0.5680015087127686,0.32010942697525024,-0.30266621708869934,0.5226531624794006,0.3190721571445465,-0.27770450711250305,0.5167726278305054,0.31910741329193115,-0.27777889370918274,0.5117515921592712,0.31949251890182495,-0.2778415083885193,0.5854966044425964,0.3403908312320709,-0.1433679759502411,0.5157102942466736,0.3361125886440277,-0.016702231019735336,0.547265887260437,0.38000959157943726,-0.2797473073005676,0.5172958970069885,0.3775968849658966,-0.24521031975746155,0.657147228717804,0.5334678888320923,-0.11725907027721405,0.44313496351242065,0.5486987233161926,0.09217298775911331,0.7832581996917725,0.7049684524536133,-0.4487648904323578,0.36466190218925476,0.7802345156669617,-0.16785939037799835,0.6892898678779602,0.5070104002952576,-0.7265768051147461,0.36499956250190735,0.5462035536766052,-0.6660225987434387,0.6857027411460876,0.4532720744609833,-0.7801733016967773,0.35971540212631226,0.49277353286743164,-0.7429004311561584,0.6806413531303406,0.4463738799095154,-0.7015502452850342,0.36929190158843994,0.47379520535469055,-0.7082920670509338,0.6790367960929871,0.46482789516448975,-0.7010994553565979,0.3730451166629791,0.49213680624961853,-0.6702511310577393,0.5983055233955383,0.9863063097000122,-0.06800714880228043,0.4651653468608856,0.971718430519104,0.06946098059415817,0.5803548097610474,1.3080533742904663,-0.021029740571975708,0.44731539487838745,1.3034780025482178,0.2550917863845825,0.5624440312385559,1.6011245250701904,0.26703816652297974,0.43239110708236694,1.5935124158859253,0.48242294788360596,0.5695292949676514,1.641908049583435,0.279511958360672,0.43081390857696533,1.6314713954925537,0.4984951913356781,0.5271154046058655,1.6937669515609741,-0.0018315946217626333,0.4280177056789398,1.7004427909851074,0.20548813045024872
shoulder press_1000031.jpg,0.5271650552749634,0.5025256276130676,-0.32799389958381653,0.5479348301887512,0.4749973714351654,-0.29342561960220337,0.558302104473114,0.4759066700935364,-0.29318907856941223,0.5680685639381409,0.47748011350631714,-0.292728066444397,0.5208811163902283,0.47498539090156555,-0.2766001522541046,0.5137495398521423,0.47477269172668457,-0.27634209394454956,0.5079299211502075,0.4747369587421417,-0.2765159010887146,0.5854200720787048,0.4994148313999176,-0.1239512711763382,0.506982147693634,0.4905047118663788,-0.03244279697537422,0.548148512840271,0.5380456447601318,-0.27484452724456787,0.5168270468711853,0.5336244702339172,-0.24987174570560455,0.6503190398216248,0.6875364780426025,-0.10358504951000214,0.436527281999588,0.6760172843933105,0.07989445328712463,0.7694208025932312,0.7086230516433716,-0.32638123631477356,0.311727911233902,0.6826931834220886,0.12573610246181488,0.70424884557724,0.4571011960506439,-0.48350968956947327,0.36261266469955444,0.4362615942955017,0.23539918661117554,0.7044731974601746,0.3658560812473297,-0.5316148400306702,0.35983049869537354,0.3722200095653534,0.2141972929239273,0.6974638104438782,0.3559296429157257,-0.49038422107696533,0.3717385232448578,0.3721296489238739,0.28171342611312866,0.6928122639656067,0.3805244565010071,-0.4811915159225464,0.37594276666641235,0.3963911831378937,0.24870727956295013,0.5963699817657471,1.1057583093643188,-0.06909635663032532,0.44646111130714417,1.0909793376922607,0.07145574688911438,0.5801894664764404,1.4469013214111328,-0.09787233173847198,0.44341322779655457,1.4438227415084839,0.17496921122074127,0.5638741850852966,1.7467182874679565,0.15729497373104095,0.43032199144363403,1.7394317388534546,0.3540460169315338,0.5737154483795166,1.7899740934371948,0.16611415147781372,0.42700451612472534,1.7749582529067993,0.3648584187030792,0.527299702167511,1.8403722047805786,-0.13994115591049194,0.43078091740608215,1.8588931560516357,0.03614809736609459
shoulder press_1000041.jpg,0.5269765257835388,0.5816554427146912,-0.45202285051345825,0.5466315746307373,0.5545259714126587,-0.4098762273788452,0.5566880702972412,0.5563875436782837,-0.4096059203147888,0.5661147236824036,0.5586673021316528,-0.4092717170715332,0.5195162296295166,0.5515841841697693,-0.40863290429115295,0.5119655132293701,0.5512344241142273,-0.4084809720516205,0.5054308772087097,0.5513688325881958,-0.40859752893447876,0.5805934071540833,0.5764048099517822,-0.19151730835437775,0.5038580298423767,0.5687196850776672,-0.18300391733646393,0.5465857982635498,0.6192567944526672,-0.382059782743454,0.5148072242736816,0.6161214709281921,-0.3765558898448944,0.6372513175010681,0.7282254695892334,-0.19404207170009613,0.435648113489151,0.7185735702514648,-0.1637873351573944,0.720451295375824,0.5613563060760498,-0.3972974121570587,0.3334825336933136,0.5785960555076599,-0.28392520546913147,0.6957199573516846,0.3065960109233856,-0.5809600353240967,0.36281540989875793,0.3359430432319641,-0.4047176241874695,0.7033957242965698,0.25108274817466736,-0.6649389863014221,0.36013174057006836,0.278931200504303,-0.46738699078559875,0.6959865093231201,0.24834004044532776,-0.6670753359794617,0.3745891749858856,0.26984095573425293,-0.42855674028396606,0.6877496838569641,0.265870064496994,-0.6030367612838745,0.3805350661277771,0.2903876006603241,-0.4067787528038025,0.5964698195457458,1.1242175102233887,-0.03165041282773018,0.44880789518356323,1.117422342300415,0.034249790012836456,0.5847206711769104,1.4636785984039307,-0.08271697163581848,0.4463125765323639,1.4621810913085938,-0.0053345197811722755,0.574799656867981,1.7604674100875854,0.23374222218990326,0.4332934617996216,1.7718826532363892,0.1276583969593048,0.5790709853172302,1.798460841178894,0.2551805377006531,0.42868682742118835,1.8097474575042725,0.1279151290655136,0.5478564500808716,1.8639839887619019,-0.0173186082392931,0.44921889901161194,1.8821523189544678,-0.23193764686584473
shoulder press_1000051.jpg,0.5269873142242432,0.5805045366287231,-0.5733655095100403,0.5464569330215454,0.5456373691558838,-0.5360704064369202,0.5561802387237549,0.5461550951004028,-0.5357611179351807,0.5653637051582336,0.5473963618278503,-0.5355159044265747,0.5195884108543396,0.5468077063560486,-0.5329843759536743,0.5121756196022034,0.5474923253059387,-0.5329391360282898,0.5057064890861511,0.548592209815979,-0.53305584192276,0.5804747939109802,0.56887286901474,-0.32842862606048584,0.5049227476119995,0.5609831809997559,-0.3036031126976013,0.5464270710945129,0.6122185587882996,-0.5005350112915039,0.5147456526756287,0.6133201718330383,-0.49325430393218994,0.6356934309005737,0.7192039489746094,-0.33099377155303955,0.4370281398296356,0.6952612400054932,-0.30204588174819946,0.7011823058128357,0.5210151076316833,-0.6246518492698669,0.3464296758174896,0.4932882487773895,-0.48623695969581604,0.7004736661911011,0.2582634687423706,-0.9161184430122375,0.3660363554954529,0.23813332617282867,-0.5584057569503784,0.7171815037727356,0.19011056423187256,-1.0316303968429565,0.3677726984024048,0.17974917590618134,-0.662723183631897,0.703087568283081,0.18352451920509338,-1.0425515174865723,0.3860335648059845,0.1709837019443512,-0.6672865152359009,0.6952325105667114,0.20042449235916138,-0.9492047429084778,0.39088618755340576,0.19124673306941986,-0.5855749845504761,0.5928872227668762,1.1308295726776123,-0.031034501269459724,0.44532567262649536,1.1191511154174805,0.03341840207576752,0.581320583820343,1.4774644374847412,-0.051710937172174454,0.4388088881969452,1.4723368883132935,0.021809106692671776,0.5692912936210632,1.7898257970809937,0.26704221963882446,0.4234890341758728,1.7996416091918945,0.16182297468185425,0.5684961080551147,1.8275506496429443,0.28494513034820557,0.41805925965309143,1.8391047716140747,0.16040022671222687,0.5453007817268372,1.895401120185852,-0.020993657410144806,0.4463370740413666,1.9094460010528564,-0.21852438151836395
shoulder press_1000061.jpg,0.5240140557289124,0.5612072944641113,-0.6226580142974854,0.5440523624420166,0.5314225554466248,-0.5841758847236633,0.5534725785255432,0.5327990055084229,-0.583830714225769,0.5626146793365479,0.5346479415893555,-0.5835509896278381,0.5179619789123535,0.5315480828285217,-0.579456627368927,0.5106591582298279,0.532410204410553,-0.5795395374298096,0.5041916370391846,0.5335597395896912,-0.5796830058097839,0.5778284072875977,0.5523881316184998,-0.37660425901412964,0.5053296685218811,0.5454466938972473,-0.3453137278556824,0.5432393550872803,0.592699408531189,-0.5492432117462158,0.510620653629303,0.5918314456939697,-0.5408376455307007,0.635230302810669,0.7009626030921936,-0.37176451086997986,0.4372769296169281,0.6748358607292175,-0.3381318151950836,0.7034473419189453,0.4872698485851288,-0.639756977558136,0.35030800104141235,0.46897876262664795,-0.5268903970718384,0.6994611024856567,0.21348817646503448,-0.9018518924713135,0.36726436018943787,0.21927165985107422,-0.6243400573730469,0.7141898274421692,0.15270088613033295,-1.0037575960159302,0.3712714910507202,0.1597440242767334,-0.7227946519851685,0.7019071578979492,0.14605171978473663,-1.010192632675171,0.3886810541152954,0.15198688209056854,-0.7147438526153564,0.689433217048645,0.17080006003379822,-0.9268652200698853,0.39345595240592957,0.17358939349651337,-0.6432133316993713,0.5930443406105042,1.1213034391403198,-0.023685282096266747,0.44646063446998596,1.1139378547668457,0.025860365480184555,0.5825626254081726,1.4709267616271973,-0.039074432104825974,0.4384678602218628,1.4694619178771973,0.02387409843504429,0.5709583759307861,1.7889047861099243,0.27488312125205994,0.42293041944503784,1.807584524154663,0.13624964654445648,0.5700089335441589,1.8273649215698242,0.29018497467041016,0.41821929812431335,1.8505291938781738,0.13168373703956604,0.5473880767822266,1.898421049118042,-0.025966471061110497,0.44440820813179016,1.9162790775299072,-0.237700417637825
shoulder press_1000071.jpg,0.517211377620697,0.550265371799469,-0.3284764885902405,0.5388326644897461,0.5239686965942383,-0.2752441167831421,0.5484476089477539,0.5249907374382019,-0.27501198649406433,0.5580530762672424,0.5267897248268127,-0.2745644152164459,0.5124070048332214,0.5247006416320801,-0.26896584033966064,0.5053125619888306,0.5250653028488159,-0.26880040764808655,0.49903902411460876,0.525391697883606,-0.2689119577407837,0.5754516124725342,0.5499193072319031,-0.058584731072187424,0.5037664771080017,0.5390530824661255,-0.012526044622063637,0.5361932516098022,0.5820779800415039,-0.25930556654930115,0.5048254132270813,0.5815017819404602,-0.24806436896324158,0.6342281699180603,0.7153728008270264,-0.06718452274799347,0.435494065284729,0.7015394568443298,-0.040318239480257034,0.7073937058448792,0.5251297354698181,-0.2537602484226227,0.33655253052711487,0.5455252528190613,-0.19471727311611176,0.694258451461792,0.2670535743236542,-0.4248160719871521,0.36197027564048767,0.29247134923934937,-0.33696478605270386,0.6974888443946838,0.20820200443267822,-0.5117436647415161,0.3586907684803009,0.24027393758296967,-0.4358585774898529,0.6862656474113464,0.2032204121351242,-0.5188895463943481,0.37913504242897034,0.23049701750278473,-0.4048847258090973,0.6761583089828491,0.22259928286075592,-0.4484259784221649,0.38592424988746643,0.2501877546310425,-0.34661492705345154,0.5931423902511597,1.1522079706192017,-0.017435472458600998,0.44185203313827515,1.143132209777832,0.02023247256875038,0.5824722051620483,1.5268579721450806,-0.07318035513162613,0.4380996525287628,1.5262532234191895,-0.03938845545053482,0.570285439491272,1.8686530590057373,0.17164507508277893,0.4228919744491577,1.8845336437225342,0.0237653236836195,0.570110023021698,1.9092414379119873,0.1756761223077774,0.4182584881782532,1.925521731376648,0.014947761781513691,0.5451757311820984,1.9795774221420288,-0.16648507118225098,0.4431426227092743,2.0079891681671143,-0.3773418366909027
shoulder press_1000081.jpg,0.5173897743225098,0.5630370378494263,-0.36583659052848816,0.5389648675918579,0.5347350835800171,-0.32202738523483276,0.5486094355583191,0.5352250933647156,-0.321778804063797,0.5581832528114319,0.5361917018890381,-0.32140350341796875,0.5102363228797913,0.5365560054779053,-0.30927449464797974,0.5021965503692627,0.5370766520500183,-0.3090969920158386,0.49535220861434937,0.5372152328491211,-0.309207022190094,0.5755757689476013,0.5574228763580322,-0.11460568755865097,0.4961725175380707,0.5498248338699341,-0.04141034185886383,0.5383496880531311,0.5934860706329346,-0.2991234362125397,0.5052706599235535,0.5903094410896301,-0.2800963222980499,0.6355500817298889,0.730221152305603,-0.0931888073682785,0.4309869408607483,0.7305079102516174,0.014642124064266682,0.7191713452339172,0.7307260036468506,-0.34999045729637146,0.304639995098114,0.6711605787277222,-0.17418687045574188,0.6997124552726746,0.4393196403980255,-0.5562848448753357,0.3473953306674957,0.39521458745002747,-0.4109233021736145,0.7016746401786804,0.34810444712638855,-0.6289913654327393,0.3439538776874542,0.3345954120159149,-0.4942938983440399,0.6890846490859985,0.33980298042297363,-0.5937576293945312,0.366052508354187,0.3272723853588104,-0.44572412967681885,0.6795284152030945,0.3677976429462433,-0.5597267150878906,0.3729713261127472,0.3494003117084503,-0.41289299726486206,0.5969449281692505,1.1881791353225708,-0.03088567592203617,0.4415004849433899,1.173114538192749,0.03468804433941841,0.5830674767494202,1.5877163410186768,-0.09406665712594986,0.43743303418159485,1.5756349563598633,-0.020921390503644943,0.570145308971405,1.9450100660324097,0.1838807612657547,0.41902241110801697,1.9421833753585815,0.07134673744440079,0.5703754425048828,1.9936884641647339,0.19103845953941345,0.4140890836715698,1.9866951704025269,0.06749138981103897,0.5404651761054993,2.0496957302093506,-0.1562880426645279,0.43582138419151306,2.0701825618743896,-0.3314463794231415
shoulder press_1000091.jpg,0.5205976963043213,0.5688738822937012,-0.3181740939617157,0.5404070615768433,0.5398017168045044,-0.28962573409080505,0.5506607890129089,0.5407966375350952,-0.28922319412231445,0.5606582164764404,0.5421907305717468,-0.2886452376842499,0.510519802570343,0.5400119423866272,-0.2640092670917511,0.5025020837783813,0.5408422350883484,-0.2638970613479614,0.49552613496780396,0.5414736270904541,-0.2640441656112671,0.5787641406059265,0.5577920079231262,-0.11882894486188889,0.4960291087627411,0.5553402900695801,0.0035901181399822235,0.5437135100364685,0.602187991142273,-0.2613588571548462,0.5057472586631775,0.5987014174461365,-0.22675451636314392,0.6510890126228333,0.7445849180221558,-0.06634275615215302,0.4314764142036438,0.7336924076080322,0.08854325115680695,0.7242834568023682,0.9102100729942322,-0.36182674765586853,0.30462023615837097,0.8370540142059326,-0.17927712202072144,0.7006380558013916,0.5741432309150696,-0.5775367021560669,0.34705594182014465,0.5705627799034119,-0.6745186448097229,0.7039461731910706,0.49071359634399414,-0.6282418966293335,0.34559327363967896,0.4999607801437378,-0.7616331577301025,0.6936926245689392,0.4779534339904785,-0.571871817111969,0.36555367708206177,0.487074077129364,-0.6757786870002747,0.6853283643722534,0.49807798862457275,-0.5662025213241577,0.3724892735481262,0.5115808844566345,-0.6661407351493835,0.6047104001045227,1.176304578781128,-0.031289391219615936,0.43758830428123474,1.1593334674835205,0.03485875204205513,0.5896697640419006,1.5590109825134277,-0.09529871493577957,0.43747493624687195,1.5454310178756714,-0.01455110963433981,0.5844011306762695,1.9021083116531372,0.10449519008398056,0.4214501976966858,1.8991104364395142,0.023060685023665428,0.5908991098403931,1.9478096961975098,0.10550001263618469,0.4150145649909973,1.943955659866333,0.01630314625799656,0.550204336643219,2.011016607284546,-0.21993769705295563,0.44216984510421753,2.020969867706299,-0.3410356938838959
